AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
4026,130,2014-04-15T12:17:04Z,RES,,75942 Esch Court,,Atlanta,GA,30358,,
4027,934,2014-08-26T22:25:19Z,RES,,3975 Petterle Drive,,Indianapolis,IN,46254,,
4028,944,2014-10-23T08:00:40Z,MAIL,,45035 Dennis Way,,Lancaster,PA,17605,,
4029,924,2014-08-27T08:13:42Z,RES,,6 Westridge Junction,,Charlotte,NC,28215,,
4030,196,2014-09-19T18:04:05Z,MAIL,,76174 Tennessee Plaza,,Huntsville,TX,77343,,
4031,912,2014-02-03T23:39:12Z,RES,,114 Buena Vista Lane,,Fort Worth,TX,76162,,
4032,835,2014-12-05T13:44:30Z,RES,,13 Dennis Plaza,,Minneapolis,MN,55446,,
4033,295,2014-07-08T00:36:25Z,MAIL,,051 Dayton Drive,,Detroit,MI,48232,,
4034,607,2014-11-26T02:14:56Z,RES,,12 Eagle Crest Circle,,Lexington,KY,40581,,
4035,550,2014-08-03T00:48:08Z,MAIL,,583 Morrow Lane,,Pasadena,CA,91103,,
4036,578,2014-06-28T16:00:41Z,MAIL,,41127 Union Court,,Brooksville,FL,34605,,
4037,14,2014-08-22T16:37:06Z,MAIL,,0218 Carioca Plaza,,Canton,OH,44710,,
4038,197,2014-11-19T01:00:08Z,MAIL,,391 Talmadge Terrace,,Stockton,CA,95210,,
4039,880,2014-07-23T17:41:20Z,MAIL,,3 Victoria Crossing,,El Paso,TX,79945,,
4040,301,2014-05-28T18:31:13Z,MAIL,,916 Forest Dale Trail,,Dallas,TX,75287,,
4041,740,2014-10-24T01:32:29Z,RES,,1 Charing Cross Plaza,,Norman,OK,73071,,
4042,136,2014-03-11T20:55:48Z,MAIL,,6 Golf Course Terrace,,Memphis,TN,38161,,
4043,98,2014-11-02T04:42:38Z,RES,,658 Transport Trail,,Miami,FL,33164,,
4044,781,2015-01-04T02:29:49Z,RES,,2 Superior Pass,,Miami,FL,33180,,
4045,961,2014-08-18T07:21:26Z,MAIL,,92 Vera Crossing,,Pittsburgh,PA,15205,,
4046,494,2014-09-09T09:17:38Z,RES,,6 Lindbergh Parkway,,Santa Monica,CA,90405,,
4047,476,2014-04-19T23:40:59Z,MAIL,,285 Anthes Lane,,Washington,DC,20057,,
4048,979,2014-04-10T14:14:36Z,MAIL,,3 Schmedeman Street,,Fort Worth,TX,76192,,
4049,546,2014-09-12T04:55:06Z,MAIL,,80 Vahlen Drive,,Bronx,NY,10459,,
4050,151,2014-10-27T09:37:26Z,MAIL,,85392 Namekagon Plaza,,Pittsburgh,PA,15230,,
4051,234,2014-05-27T06:21:12Z,MAIL,,771 Troy Way,,West Palm Beach,FL,33421,,
4052,529,2014-07-18T17:53:45Z,MAIL,,968 Bashford Parkway,,Savannah,GA,31410,,
4053,39,2014-08-17T18:20:54Z,MAIL,,2672 Menomonie Point,,Philadelphia,PA,19131,,
4054,53,2014-05-14T20:07:34Z,MAIL,,4 Manitowish Hill,,Cincinnati,OH,45223,,
4055,695,2014-07-01T16:23:13Z,MAIL,,44 Bluestem Court,,Harrisburg,PA,17140,,
4056,272,2014-12-06T01:13:54Z,MAIL,,45 Saint Paul Pass,,Palmdale,CA,93591,,
4057,297,2014-07-05T10:21:52Z,MAIL,,9632 Maywood Lane,,Charlotte,NC,28210,,
4058,941,2014-08-30T19:11:33Z,MAIL,,566 Coleman Point,,El Paso,TX,88563,,
4059,190,2014-09-05T07:43:02Z,MAIL,,4 Warrior Alley,,Spokane,WA,99252,,
4060,483,2014-06-22T03:09:49Z,MAIL,,192 Oriole Plaza,,Akron,OH,44393,,
4061,41,2014-03-25T22:10:56Z,RES,,31283 Bultman Hill,,Fort Lauderdale,FL,33330,,
4062,761,2014-12-22T23:27:19Z,MAIL,,1 Roth Alley,,Mansfield,OH,44905,,
4063,245,2014-12-01T06:26:12Z,RES,,84844 Bartelt Drive,,Newark,NJ,07188,,
4064,748,2014-11-03T14:40:07Z,RES,,143 Hoffman Avenue,,Hartford,CT,06183,,
4065,583,2014-10-22T22:54:26Z,MAIL,,00579 Rockefeller Point,,Peoria,IL,61656,,
4066,745,2014-03-17T15:13:30Z,MAIL,,71 Pond Center,,London,KY,40745,,
4067,858,2014-11-12T04:25:25Z,RES,,5394 Buena Vista Circle,,Greenville,SC,29615,,
4068,930,2014-11-22T00:46:44Z,MAIL,,99987 East Place,,Saint Louis,MO,63196,,
4069,624,2014-03-09T22:22:45Z,MAIL,,35495 Marquette Hill,,Philadelphia,PA,19184,,
4070,553,2014-09-23T04:48:03Z,MAIL,,094 Clove Parkway,,Hialeah,FL,33018,,
4071,722,2014-01-17T23:35:43Z,MAIL,,49215 Hudson Hill,,Cincinnati,OH,45254,,
4072,975,2014-08-22T23:12:28Z,MAIL,,594 Stephen Junction,,Washington,DC,20425,,
4073,416,2014-06-14T13:00:50Z,RES,,48 Waxwing Drive,,Hartford,CT,06145,,
4074,640,2014-04-05T15:29:55Z,RES,,86 Grayhawk Park,,Memphis,TN,38126,,
4075,241,2014-08-31T21:45:52Z,RES,,86496 Corben Trail,,Des Moines,IA,50315,,
4076,8,2014-03-08T11:33:03Z,MAIL,,284 Mcguire Center,,Oklahoma City,OK,73104,,
4077,629,2014-05-18T14:48:54Z,MAIL,,4 Dapin Park,,Topeka,KS,66606,,
4078,746,2015-01-01T13:52:33Z,RES,,5 Aberg Plaza,,San Diego,CA,92137,,
4079,881,2014-02-15T01:13:34Z,MAIL,,54145 Everett Court,,South Bend,IN,46634,,
4080,864,2014-04-14T00:41:45Z,RES,,0353 Schmedeman Junction,,Indianapolis,IN,46216,,
4081,211,2014-06-04T19:51:42Z,MAIL,,47 2nd Crossing,,Chicago,IL,60697,,
4082,650,2014-07-25T23:23:21Z,RES,,1843 Gale Way,,El Paso,TX,79999,,
4083,605,2014-12-28T10:25:29Z,MAIL,,66964 Farragut Trail,,Miami,FL,33185,,
4084,318,2014-10-08T01:49:15Z,RES,,751 Autumn Leaf Circle,,Tyler,TX,75710,,
4085,449,2014-07-16T05:18:34Z,MAIL,,96 Scofield Hill,,Crawfordsville,IN,47937,,
4086,45,2014-09-14T06:48:46Z,MAIL,,4162 Buhler Drive,,Denton,TX,76210,,
4087,73,2014-05-09T03:54:22Z,MAIL,,66 Blackbird Plaza,,Albany,NY,12222,,
4088,831,2014-12-05T04:35:13Z,RES,,07 Gateway Center,,Topeka,KS,66611,,
4089,542,2014-07-21T05:26:18Z,MAIL,,28 Homewood Road,,Houston,TX,77299,,
4090,47,2014-12-05T21:17:27Z,RES,,97 Sunnyside Place,,Chattanooga,TN,37416,,
4091,652,2014-05-25T22:54:54Z,RES,,6 Esch Point,,Dayton,OH,45414,,
4092,895,2014-09-20T21:33:20Z,RES,,2975 Esch Point,,New York City,NY,10203,,
4093,826,2014-12-14T03:19:11Z,MAIL,,5 Mccormick Alley,,Honolulu,HI,96815,,
4094,633,2014-12-15T20:05:34Z,RES,,38 Hovde Parkway,,New York City,NY,10004,,
4095,421,2014-03-05T17:19:30Z,MAIL,,22034 Weeping Birch Place,,Fairfax,VA,22036,,
4096,510,2014-01-23T17:53:54Z,RES,,3487 Magdeline Point,,Brockton,MA,02305,,
4097,938,2014-11-24T03:18:03Z,RES,,9400 Linden Road,,Atlanta,GA,31190,,
4098,155,2014-07-13T00:24:42Z,RES,,354 Continental Terrace,,Waterbury,CT,06705,,
4099,637,2014-02-25T06:07:41Z,RES,,82 Bonner Street,,Fort Lauderdale,FL,33310,,
4100,103,2014-02-28T02:34:58Z,MAIL,,841 Artisan Parkway,,Washington,DC,20078,,
4101,448,2014-09-12T06:32:58Z,RES,,0808 North Parkway,,Tallahassee,FL,32314,,
4102,105,2014-10-02T22:38:29Z,RES,,2296 Golf Court,,Anchorage,AK,99507,,
4103,706,2014-02-18T06:05:39Z,RES,,987 East Park,,Irving,TX,75062,,
4104,155,2014-09-04T13:27:02Z,RES,,1 Sutherland Crossing,,Gainesville,GA,30506,,
4105,187,2014-07-13T06:37:31Z,RES,,14294 Waubesa Lane,,Lake Worth,FL,33467,,
4106,135,2014-03-13T13:51:31Z,MAIL,,998 Division Alley,,Charlotte,NC,28247,,
4107,234,2014-09-27T11:46:56Z,MAIL,,91563 Grasskamp Avenue,,Knoxville,TN,37931,,
4108,337,2014-03-07T03:39:05Z,MAIL,,2875 Northview Hill,,Yonkers,NY,10705,,
4109,980,2014-08-23T01:36:21Z,MAIL,,34 Carpenter Way,,Atlanta,GA,31165,,
4110,471,2014-05-11T16:27:58Z,MAIL,,6008 Dahle Parkway,,Los Angeles,CA,90025,,
4111,94,2014-10-13T07:39:24Z,RES,,8 Glacier Hill Alley,,Huntsville,AL,35805,,
4112,155,2014-10-07T09:10:21Z,MAIL,,47749 Upham Circle,,Kansas City,MO,64193,,
4113,672,2014-04-19T07:18:09Z,MAIL,,015 Haas Plaza,,Springfield,IL,62723,,
4114,558,2014-11-18T05:13:41Z,RES,,377 Meadow Ridge Junction,,Sacramento,CA,94263,,
4115,8,2014-04-16T20:21:29Z,RES,,8953 Emmet Hill,,San Diego,CA,92132,,
4116,400,2014-03-06T04:26:01Z,MAIL,,71237 Boyd Point,,El Paso,TX,88563,,
4117,59,2014-11-21T11:00:58Z,MAIL,,7902 Blackbird Circle,,Pittsburgh,PA,15261,,
4118,131,2014-12-26T22:24:00Z,MAIL,,444 Sunnyside Pass,,Memphis,TN,38181,,
4119,446,2014-08-17T05:53:26Z,RES,,6515 Transport Plaza,,Vero Beach,FL,32969,,
4120,569,2014-08-08T13:02:13Z,RES,,0765 Waxwing Road,,Fort Lauderdale,FL,33305,,
4121,155,2014-10-17T13:09:39Z,MAIL,,4396 Boyd Way,,Spring,TX,77386,,
4122,522,2014-04-11T11:02:40Z,MAIL,,90 Clemons Lane,,Washington,DC,20404,,
4123,157,2014-09-23T01:49:23Z,RES,,6493 Mallard Circle,,Tulsa,OK,74108,,
4124,832,2014-09-05T08:34:41Z,MAIL,,373 Oak Terrace,,Corpus Christi,TX,78415,,
4125,997,2014-08-26T00:06:22Z,MAIL,,03 Manufacturers Junction,,Chicago,IL,60641,,
4126,837,2014-12-07T12:34:50Z,RES,,4 Del Sol Parkway,,Norfolk,VA,23514,,
4127,948,2014-10-22T13:32:03Z,RES,,579 Goodland Trail,,Brooklyn,NY,11241,,
4128,160,2015-01-01T03:27:11Z,MAIL,,36591 Mallard Street,,Longview,TX,75605,,
4129,761,2014-02-11T19:54:08Z,RES,,1 Parkside Way,,Buffalo,NY,14210,,
4130,649,2014-01-28T06:07:53Z,MAIL,,0388 Scofield Alley,,Honolulu,HI,96825,,
4131,301,2014-10-13T21:37:48Z,RES,,20 Golden Leaf Drive,,Fort Wayne,IN,46814,,
4132,615,2014-07-23T04:05:43Z,RES,,54406 Bobwhite Road,,Amarillo,TX,79118,,
4133,487,2014-11-29T03:59:52Z,RES,,66152 Crownhardt Parkway,,Kansas City,KS,66105,,
4134,239,2014-06-10T18:38:03Z,MAIL,,543 Forest Dale Junction,,Duluth,MN,55805,,
4135,608,2014-12-07T07:30:37Z,RES,,609 Westport Hill,,Pensacola,FL,32526,,
4136,264,2014-08-15T12:06:09Z,MAIL,,9407 Spaight Court,,Houston,TX,77212,,
4137,879,2014-09-21T18:57:12Z,MAIL,,30970 Surrey Parkway,,Orlando,FL,32830,,
4138,763,2015-01-09T12:25:16Z,MAIL,,41134 Talisman Hill,,Honolulu,HI,96845,,
4139,658,2014-03-21T20:08:17Z,MAIL,,158 Nobel Terrace,,New Bedford,MA,02745,,
4140,839,2014-02-28T15:16:57Z,RES,,4 Monica Drive,,Johnson City,TN,37605,,
4141,990,2014-05-19T08:17:47Z,MAIL,,20 Ludington Point,,Baltimore,MD,21203,,
4142,60,2014-01-14T08:47:14Z,MAIL,,403 Kinsman Hill,,Boston,MA,02208,,
4143,299,2014-10-26T17:08:10Z,MAIL,,3 Hallows Point,,Lincoln,NE,68531,,
4144,762,2014-08-30T19:10:53Z,MAIL,,7 Buena Vista Center,,Greensboro,NC,27409,,
4145,808,2014-07-06T08:08:12Z,RES,,4 Aberg Hill,,Denver,CO,80209,,
4146,121,2014-08-23T18:45:17Z,RES,,2954 Pawling Circle,,Spokane,WA,99205,,
4147,289,2014-06-15T13:24:08Z,RES,,3313 Duke Lane,,San Antonio,TX,78285,,
4148,370,2014-09-17T04:20:44Z,RES,,532 Oxford Hill,,Newark,NJ,07195,,
4149,423,2014-01-14T18:17:54Z,MAIL,,416 Nova Drive,,Fresno,CA,93786,,
4150,907,2014-02-22T09:24:39Z,RES,,500 Sherman Crossing,,Evansville,IN,47712,,
4151,701,2014-04-17T20:13:34Z,MAIL,,8 Weeping Birch Center,,Lexington,KY,40505,,
4152,536,2014-12-28T14:17:58Z,RES,,28159 Monica Avenue,,Minneapolis,MN,55480,,
4153,540,2014-04-13T22:44:31Z,MAIL,,25180 Milwaukee Hill,,Baltimore,MD,21281,,
4154,96,2014-10-19T06:43:01Z,MAIL,,74 Aberg Junction,,Saint Louis,MO,63143,,
4155,175,2014-09-04T17:43:59Z,MAIL,,70128 Goodland Park,,Denver,CO,80217,,
4156,154,2014-03-16T01:30:34Z,RES,,29105 Forster Court,,North Little Rock,AR,72118,,
4157,932,2015-01-04T17:45:26Z,MAIL,,4821 Cardinal Circle,,Flushing,NY,11355,,
4158,704,2014-03-03T20:37:58Z,MAIL,,0 Cody Point,,Washington,DC,20073,,
4159,729,2014-09-17T16:46:33Z,RES,,239 Mandrake Circle,,Jamaica,NY,11431,,
4160,618,2014-04-08T20:31:00Z,RES,,03937 Portage Center,,Salem,OR,97312,,
4161,651,2014-05-14T10:30:40Z,RES,,521 Glacier Hill Place,,Miami,FL,33153,,
4162,793,2014-07-31T20:27:28Z,RES,,5192 Haas Street,,Beaverton,OR,97075,,
4163,383,2014-11-21T17:01:17Z,RES,,60 Gulseth Plaza,,Boston,MA,02163,,
4164,167,2014-03-01T06:58:56Z,RES,,764 Pepper Wood Junction,,Jacksonville,FL,32277,,
4165,921,2014-04-21T05:00:24Z,RES,,4131 Thierer Plaza,,Houston,TX,77201,,
4166,607,2014-03-02T09:31:58Z,MAIL,,23 Stone Corner Road,,Des Moines,IA,50335,,
4167,271,2014-03-23T21:22:21Z,RES,,406 Waubesa Drive,,Ocala,FL,34479,,
4168,716,2014-10-16T19:05:50Z,RES,,88 Emmet Circle,,Syracuse,NY,13210,,
4169,768,2014-10-11T09:51:59Z,RES,,22 Carpenter Avenue,,Denver,CO,80243,,
4170,99,2014-01-30T19:38:49Z,RES,,033 Di Loreto Parkway,,Waco,TX,76796,,
4171,255,2014-06-01T03:30:25Z,RES,,14 Monterey Crossing,,Shawnee Mission,KS,66205,,
4172,75,2014-06-27T16:07:35Z,MAIL,,9 Hansons Way,,Lancaster,CA,93584,,
4173,993,2014-02-21T17:47:01Z,RES,,7 Westend Drive,,San Luis Obispo,CA,93407,,
4174,550,2014-03-17T16:03:24Z,RES,,0498 Kedzie Point,,New York City,NY,10175,,
4175,159,2014-07-14T22:34:37Z,RES,,4 Spenser Plaza,,Bakersfield,CA,93311,,
4176,561,2014-06-19T18:57:15Z,RES,,4598 Lakewood Point,,Mobile,AL,36628,,
4177,301,2014-07-24T06:56:35Z,RES,,6546 Hooker Place,,New York City,NY,10060,,
4178,210,2014-09-03T13:53:50Z,MAIL,,92658 Southridge Place,,Spring,TX,77388,,
4179,221,2014-09-10T20:25:46Z,MAIL,,1635 Leroy Street,,Indianapolis,IN,46231,,
4180,181,2014-01-28T02:53:20Z,RES,,4 Thackeray Parkway,,New Orleans,LA,70174,,
4181,997,2014-06-13T10:29:06Z,MAIL,,593 Basil Crossing,,Alexandria,VA,22309,,
4182,818,2014-06-08T02:24:46Z,MAIL,,10 Corscot Court,,Milwaukee,WI,53205,,
4183,766,2014-07-28T12:28:45Z,MAIL,,5257 Coleman Plaza,,Nashville,TN,37250,,
4184,424,2014-05-08T21:16:13Z,RES,,84033 Novick Drive,,Fort Myers,FL,33906,,
4185,804,2014-07-30T11:28:33Z,MAIL,,86 Onsgard Street,,Macon,GA,31205,,
4186,420,2014-05-26T12:26:41Z,MAIL,,1594 Acker Crossing,,Midland,TX,79710,,
4187,227,2014-11-08T19:40:39Z,MAIL,,41330 Clarendon Road,,Atlanta,GA,31165,,
4188,422,2014-07-16T23:06:55Z,RES,,67531 Thierer Hill,,Portland,OR,97255,,
4189,89,2014-06-07T13:23:07Z,RES,,95 Montana Circle,,Anaheim,CA,92812,,
4190,195,2014-02-15T04:43:28Z,MAIL,,7 Fulton Alley,,Charlotte,NC,28284,,
4191,336,2014-10-12T11:28:15Z,RES,,30230 Paget Street,,New Orleans,LA,70149,,
4192,231,2014-05-10T22:13:13Z,MAIL,,466 Sunbrook Avenue,,Kansas City,MO,64109,,
4193,370,2014-03-23T21:00:25Z,MAIL,,80796 Mayfield Center,,Lansing,MI,48912,,
4194,620,2014-12-14T16:36:02Z,MAIL,,0281 Hanover Plaza,,Gadsden,AL,35905,,
4195,959,2015-01-02T10:48:26Z,RES,,398 Amoth Road,,Schaumburg,IL,60193,,
4196,802,2014-09-30T15:40:09Z,RES,,375 Thierer Terrace,,Oklahoma City,OK,73190,,
4197,335,2014-03-05T19:15:04Z,MAIL,,610 Marcy Drive,,Philadelphia,PA,19120,,
4198,811,2014-06-04T22:19:49Z,MAIL,,31759 Melby Court,,Minneapolis,MN,55441,,
4199,462,2014-06-23T08:43:25Z,MAIL,,2626 Shopko Terrace,,Springfield,IL,62711,,
4200,847,2014-09-23T09:02:26Z,RES,,2 Hooker Junction,,Des Moines,IA,50393,,
4201,195,2014-03-21T12:33:34Z,RES,,39535 Tennessee Pass,,Charlotte,NC,28284,,
4202,746,2014-03-06T19:20:11Z,RES,,2 Saint Paul Alley,,Canton,OH,44710,,
4203,370,2014-11-07T08:02:29Z,RES,,7580 3rd Trail,,Lubbock,TX,79410,,
4204,559,2014-05-21T05:59:21Z,MAIL,,13 Pawling Trail,,Washington,DC,20470,,
4205,835,2014-06-12T18:44:22Z,MAIL,,62045 Maple Alley,,Miami,FL,33185,,
4206,756,2014-09-15T08:38:45Z,MAIL,,920 Goodland Park,,Atlanta,GA,30336,,
4207,582,2014-01-25T06:47:05Z,RES,,79623 Petterle Court,,Saint Paul,MN,55166,,
4208,755,2014-02-06T02:01:55Z,RES,,4504 Marquette Crossing,,Grand Rapids,MI,49518,,
4209,976,2014-08-13T11:03:43Z,MAIL,,3670 Forest Run Trail,,Springfield,MO,65805,,
4210,48,2014-11-17T01:50:25Z,MAIL,,14141 Memorial Center,,Reading,PA,19605,,
4211,723,2014-10-16T16:46:27Z,MAIL,,223 Tomscot Parkway,,Elmira,NY,14905,,
4212,725,2014-12-13T13:39:35Z,MAIL,,97181 1st Alley,,Trenton,NJ,08650,,
4213,215,2014-06-07T15:33:06Z,MAIL,,6 Elka Avenue,,Shreveport,LA,71115,,
4214,474,2014-07-05T02:52:29Z,RES,,70792 Blue Bill Park Trail,,Akron,OH,44315,,
4215,923,2014-12-06T23:13:49Z,MAIL,,865 Cascade Hill,,Levittown,PA,19058,,
4216,496,2014-01-23T19:04:08Z,RES,,39 Kensington Avenue,,South Lake Tahoe,CA,96154,,
4217,626,2014-03-24T01:51:25Z,RES,,2 Sunfield Avenue,,Sacramento,CA,94257,,
4218,125,2015-01-13T19:13:01Z,MAIL,,56 Butternut Pass,,Las Vegas,NV,89178,,
4219,393,2014-03-07T09:52:11Z,MAIL,,52 Farwell Trail,,Newport News,VA,23605,,
4220,431,2014-01-29T22:02:45Z,MAIL,,4603 Killdeer Avenue,,Rochester,NY,14614,,
4221,152,2014-10-14T00:36:53Z,MAIL,,8413 Green Terrace,,Wilkes Barre,PA,18763,,
4222,350,2014-06-06T14:16:48Z,RES,,5549 Laurel Pass,,Gary,IN,46406,,
4223,150,2014-09-30T15:14:47Z,RES,,581 Schurz Way,,Virginia Beach,VA,23454,,
4224,68,2014-11-02T17:36:49Z,RES,,0 Hoard Hill,,Cincinnati,OH,45208,,
4225,53,2014-06-20T14:43:29Z,RES,,2214 Almo Parkway,,Davenport,IA,52809,,
4226,175,2014-04-30T08:47:18Z,MAIL,,6 Loftsgordon Parkway,,Topeka,KS,66611,,
4227,607,2014-10-18T23:49:57Z,RES,,84 Cascade Junction,,Washington,DC,20073,,
4228,399,2014-07-12T19:48:26Z,RES,,7646 Golf Park,,San Jose,CA,95118,,
4229,709,2015-01-02T07:24:26Z,RES,,2 Canary Point,,Philadelphia,PA,19136,,
4230,296,2014-10-11T02:30:54Z,RES,,024 Fairview Avenue,,Dallas,TX,75205,,
4231,467,2014-10-29T21:52:24Z,MAIL,,900 Texas Road,,Charlotte,NC,28278,,
4232,627,2014-08-26T11:05:02Z,MAIL,,0136 Kingsford Crossing,,New Orleans,LA,70160,,
4233,624,2014-04-30T20:06:10Z,RES,,2588 Morning Road,,Lincoln,NE,68583,,
4234,433,2014-04-20T08:26:10Z,MAIL,,89959 Monterey Plaza,,New York City,NY,10099,,
4235,104,2014-03-17T09:22:09Z,MAIL,,17777 Chinook Lane,,Bismarck,ND,58505,,
4236,271,2014-04-23T02:19:34Z,RES,,9 Norway Maple Park,,Nashville,TN,37205,,
4237,906,2014-06-08T13:04:15Z,RES,,545 Florence Park,,Sacramento,CA,94230,,
4238,130,2014-10-10T03:52:08Z,RES,,74443 Continental Junction,,Saint Paul,MN,55114,,
4239,725,2014-06-01T09:38:31Z,RES,,8599 Warner Terrace,,Dallas,TX,75372,,
4240,293,2014-10-19T00:52:26Z,RES,,4024 Hoffman Circle,,Baltimore,MD,21229,,
4241,615,2014-02-11T23:20:06Z,MAIL,,74 Monument Circle,,Springfield,MA,01129,,
4242,359,2014-08-01T04:28:35Z,MAIL,,5 Prentice Avenue,,Richmond,VA,23285,,
4243,904,2014-04-02T16:26:32Z,MAIL,,7 Holmberg Trail,,Jamaica,NY,11499,,
4244,575,2014-09-24T15:10:36Z,MAIL,,942 Vahlen Terrace,,Cincinnati,OH,45228,,
4245,325,2014-10-14T18:54:20Z,MAIL,,072 Charing Cross Trail,,Houston,TX,77276,,
4246,234,2014-12-30T00:34:43Z,MAIL,,30 La Follette Hill,,San Jose,CA,95128,,
4247,463,2014-07-25T05:40:13Z,MAIL,,4 Hazelcrest Hill,,Buffalo,NY,14263,,
4248,569,2014-10-30T12:05:50Z,MAIL,,173 Spohn Lane,,Nashville,TN,37210,,
4249,761,2014-11-07T15:27:46Z,RES,,1896 Amoth Court,,Akron,OH,44321,,
4250,639,2014-05-13T11:54:07Z,MAIL,,255 Acker Street,,Pasadena,CA,91109,,
4251,11,2014-08-23T18:28:16Z,RES,,7911 Bartillon Point,,Naperville,IL,60567,,
4252,378,2014-11-28T05:50:56Z,RES,,5 Saint Paul Center,,Charleston,WV,25336,,
4253,507,2014-02-15T22:25:22Z,MAIL,,16329 Scofield Crossing,,Flint,MI,48555,,
4254,238,2014-07-23T22:03:46Z,RES,,9290 North Road,,Houston,TX,77070,,
4255,115,2014-08-07T23:49:16Z,MAIL,,891 Manufacturers Place,,Gainesville,GA,30506,,
4256,608,2014-03-12T03:51:18Z,MAIL,,36 Kropf Point,,Erie,PA,16550,,
4257,146,2014-03-14T15:33:48Z,RES,,43 Straubel Pass,,Winston Salem,NC,27105,,
4258,477,2014-11-10T07:29:24Z,MAIL,,33 Brown Pass,,Fresno,CA,93704,,
4259,796,2014-12-16T06:43:57Z,MAIL,,4 Ruskin Place,,Carlsbad,CA,92013,,
4260,31,2014-01-21T14:41:30Z,RES,,80364 Kenwood Avenue,,New York City,NY,10270,,
4261,840,2014-05-16T21:11:40Z,MAIL,,51392 Green Ridge Trail,,Brooklyn,NY,11241,,
4262,949,2014-07-19T20:27:54Z,RES,,90 Vera Pass,,Des Moines,IA,50315,,
4263,828,2014-05-13T23:51:42Z,RES,,72 Spaight Center,,New Orleans,LA,70149,,
4264,774,2014-05-16T10:08:47Z,MAIL,,5052 Straubel Pass,,Roanoke,VA,24034,,
4265,992,2014-08-11T08:05:10Z,RES,,2393 Comanche Parkway,,Jamaica,NY,11499,,
4266,697,2014-08-16T00:12:36Z,RES,,2 Rowland Street,,Washington,DC,20210,,
4267,633,2014-12-29T07:05:53Z,MAIL,,8448 Lerdahl Terrace,,Amarillo,TX,79159,,
4268,466,2014-06-03T05:57:50Z,RES,,9447 Moland Street,,New Orleans,LA,70124,,
4269,516,2014-06-29T19:11:52Z,MAIL,,501 Pennsylvania Circle,,Tucson,AZ,85715,,
4270,139,2014-11-07T23:28:12Z,RES,,1 Calypso Avenue,,New York City,NY,10175,,
4271,346,2014-09-02T16:20:10Z,RES,,6696 Shopko Avenue,,Los Angeles,CA,90035,,
4272,457,2014-06-17T12:44:22Z,RES,,85637 Spenser Road,,Palo Alto,CA,94302,,
4273,46,2014-08-11T01:13:11Z,MAIL,,8203 Monica Pass,,Merrifield,VA,22119,,
4274,14,2014-10-05T01:51:30Z,MAIL,,0 Haas Street,,Washington,DC,20546,,
4275,274,2014-07-27T17:07:40Z,RES,,7 Linden Circle,,Cleveland,OH,44125,,
4276,942,2014-03-09T20:05:33Z,MAIL,,6 Arizona Avenue,,Bradenton,FL,34210,,
4277,757,2014-03-16T22:43:25Z,RES,,21599 Dwight Drive,,Birmingham,AL,35215,,
4278,307,2014-06-17T16:47:07Z,MAIL,,752 Homewood Avenue,,Dallas,TX,75397,,
4279,429,2014-08-12T12:45:06Z,RES,,367 Commercial Street,,Fort Collins,CO,80525,,
4280,859,2014-11-14T04:44:33Z,MAIL,,99 Golden Leaf Junction,,Dallas,TX,75236,,
4281,578,2014-09-16T12:33:55Z,MAIL,,188 Sherman Park,,Houston,TX,77015,,
4282,963,2014-05-26T02:34:18Z,MAIL,,368 Linden Trail,,Indianapolis,IN,46254,,
4283,159,2014-12-16T16:38:13Z,MAIL,,5 Schlimgen Parkway,,Midland,TX,79710,,
4284,992,2014-08-28T16:47:05Z,RES,,35 Duke Lane,,North Las Vegas,NV,89087,,
4285,534,2014-07-14T22:26:27Z,RES,,3876 Algoma Street,,Anaheim,CA,92812,,
4286,521,2014-12-24T06:46:39Z,MAIL,,850 7th Pass,,Roanoke,VA,24009,,
4287,755,2014-06-28T07:28:29Z,RES,,7236 Crownhardt Junction,,Fairfax,VA,22036,,
4288,52,2014-04-24T11:45:32Z,RES,,6406 Fremont Crossing,,Chesapeake,VA,23324,,
4289,553,2014-12-25T10:49:36Z,RES,,497 Fulton Street,,Fresno,CA,93773,,
4290,255,2014-07-09T01:06:28Z,RES,,81 Center Road,,Fargo,ND,58122,,
4291,752,2014-01-27T04:28:26Z,MAIL,,5375 Spenser Lane,,Battle Creek,MI,49018,,
4292,930,2014-05-01T21:32:04Z,RES,,25 Kings Trail,,Cleveland,OH,44130,,
4293,830,2014-12-01T21:21:09Z,MAIL,,25278 Village Green Pass,,Spokane,WA,99205,,
4294,871,2014-11-01T09:38:23Z,RES,,8 Bartillon Point,,Miami,FL,33245,,
4295,53,2014-07-22T06:02:13Z,RES,,5 Welch Lane,,Fort Lauderdale,FL,33330,,
4296,107,2014-12-03T12:11:29Z,RES,,310 Kipling Pass,,Longview,TX,75605,,
4297,597,2014-10-19T00:11:57Z,MAIL,,17876 Hudson Drive,,Salt Lake City,UT,84130,,
4298,858,2014-03-14T19:59:57Z,MAIL,,41 Schurz Terrace,,Washington,DC,20540,,
4299,691,2014-12-03T09:21:36Z,RES,,01 Shasta Street,,Seattle,WA,98185,,
4300,309,2014-02-16T11:41:16Z,MAIL,,4 Coolidge Center,,Palmdale,CA,93591,,
